Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_35_0706, 252,8366,Head,3,-0.803807,0.299340,1.332227,2
18_37_35_0706, 252,8366,ShoulderLeft,4,-0.694293,0.160091,1.159109,2
18_37_35_0706, 252,8366,ElbowLeft,5,-0.736528,-0.023347,1.071268,2
18_37_35_0706, 252,8366,WristLeft,6,-0.652244,0.077364,0.909331,1
18_37_35_0706, 252,8366,HandLeft,7,-0.657055,0.023046,0.854958,1
18_37_35_0706, 252,8366,ShoulderRight,8,-0.500981,0.135398,1.292796,2
18_37_35_0706, 252,8366,ElbowRight,9,-0.511203,0.000375,1.127899,2
18_37_35_0706, 252,8366,WristRight,10,-0.286824,-0.145299,1.116509,2
18_37_35_0706, 252,8366,HandRight,11,-0.282016,-0.197989,1.120213,2
18_37_35_0706, 252,8366,HipLeft,12,-0.659725,-0.427958,1.150900,2
18_37_35_0706, 252,8366,KneeLeft,13,-0.486506,-0.314577,0.755889,2
18_37_35_0706, 252,8366,AnkleLeft,14,-0.359594,-0.231429,0.459310,1
18_37_35_0706, 252,8366,FootLeft,15,-0.281282,-0.189535,0.347683,1
18_37_35_0706, 252,8366,HipRight,16,-0.485613,-0.431319,1.197546,2
18_37_35_0706, 252,8366,KneeRight,17,-0.352787,-0.298968,0.773516,1
18_37_35_0706, 252,8366,AnkleRight,18,-0.262079,-0.646900,0.601964,1
18_37_35_0706, 252,8366,FootRight,19,-0.191137,-0.629281,0.491941,1
18_37_35_0706, 252,8366,SpineShoulder,20,-0.671227,0.234436,1.299009,2
18_37_35_0706, 252,8366,HandTipLeft,21,-0.663224,0.028096,0.787033,1
18_37_35_0706, 252,8366,ThumbLeft,22,-0.632472,0.002389,0.852524,1
18_37_35_0706, 252,8366,HandTipRight,23,-0.242514,-0.236301,1.058765,2
18_37_35_0706, 252,8366,ThumbRight,24,-0.284082,-0.237931,1.111226,2
18_37_35_0740, 253,8399,SpineBase,0,-0.616829,-0.414054,1.227152,2
18_37_35_0740, 253,8399,SpineMid,1,-0.660337,-0.042574,1.280594,2
18_37_35_0740, 253,8399,Neck,2,-0.699481,0.313602,1.320433,2
18_37_35_0740, 253,8399,Head,3,-0.816327,0.284390,1.329250,2
18_37_35_0740, 253,8399,ShoulderLeft,4,-0.845741,0.316963,1.306363,2
18_37_35_0740, 253,8399,ElbowLeft,5,-0.759054,0.096901,1.150443,2
18_37_35_0740, 253,8399,WristLeft,6,-0.683650,0.044179,0.962981,1
18_37_35_0740, 253,8399,HandLeft,7,-0.688400,-0.010105,0.908611,1
18_37_35_0740, 253,8399,ShoulderRight,8,-0.519116,0.123653,1.307446,2
18_37_35_0740, 253,8399,ElbowRight,9,-0.522110,-0.004146,1.136302,2
18_37_35_0740, 253,8399,WristRight,10,-0.291926,-0.144917,1.121474,2
18_37_35_0740, 253,8399,HandRight,11,-0.286018,-0.209513,1.123149,2
18_37_35_0740, 253,8399,HipLeft,12,-0.690286,-0.387917,1.168840,2
18_37_35_0740, 253,8399,KneeLeft,13,-0.481303,-0.294157,0.791805,2
18_37_35_0740, 253,8399,AnkleLeft,14,-0.424666,-0.697613,0.724691,1
18_37_35_0740, 253,8399,FootLeft,15,-0.391545,-0.702276,0.600609,1
18_37_35_0740, 253,8399,HipRight,16,-0.511233,-0.413680,1.218432,2
18_37_35_0740, 253,8399,KneeRight,17,-0.364340,-0.297073,0.794413,1
18_37_35_0740, 253,8399,AnkleRight,18,-0.256938,-0.641166,0.609406,1
18_37_35_0740, 253,8399,FootRight,19,-0.335910,-0.578279,0.654946,1
18_37_35_0740, 253,8399,SpineShoulder,20,-0.690495,0.227253,1.312416,2
18_37_35_0740, 253,8399,HandTipLeft,21,-0.694599,-0.004740,0.840664,1
18_37_35_0740, 253,8399,ThumbLeft,22,-0.663946,-0.029989,0.906056,1
18_37_35_0740, 253,8399,HandTipRight,23,-0.235811,-0.241576,1.053436,2
18_37_35_0740, 253,8399,ThumbRight,24,-0.289409,-0.244539,1.112269,2
18_37_35_0775, 254,8434,SpineBase,0,-0.622944,-0.408529,1.232426,2
18_37_35_0775, 254,8434,SpineMid,1,-0.670781,-0.040218,1.288753,2
18_37_35_0775, 254,8434,Neck,2,-0.710708,0.309432,1.329174,2
18_37_35_0775, 254,8434,Head,3,-0.816297,0.270129,1.327174,2
18_37_35_0775, 254,8434,ShoulderLeft,4,-0.843449,0.315411,1.308803,2
18_37_35_0775, 254,8434,ElbowLeft,5,-0.778419,0.074670,1.176262,2
18_37_35_0775, 254,8434,WristLeft,6,-0.704795,-0.018798,0.986613,1
18_37_35_0775, 254,8434,HandLeft,7,-0.709496,-0.073151,0.932147,1
18_37_35_0775, 254,8434,ShoulderRight,8,-0.528039,0.121658,1.317579,2
18_37_35_0775, 254,8434,ElbowRight,9,-0.509371,-0.046825,1.140668,2
18_37_35_0775, 254,8434,WristRight,10,-0.282788,-0.201808,1.122149,2
18_37_35_0775, 254,8434,HandRight,11,-0.289175,-0.215822,1.128270,2
18_37_35_0775, 254,8434,HipLeft,12,-0.697074,-0.383486,1.171095,2
18_37_35_0775, 254,8434,KneeLeft,13,-0.454110,-0.321430,0.921268,2
18_37_35_0775, 254,8434,AnkleLeft,14,-0.352853,-0.655067,0.668540,1
18_37_35_0775, 254,8434,FootLeft,15,-0.317613,-0.632641,0.540722,1
18_37_35_0775, 254,8434,HipRight,16,-0.515108,-0.409226,1.226220,2
18_37_35_0775, 254,8434,KneeRight,17,-0.368583,-0.294666,0.801416,1
18_37_35_0775, 254,8434,AnkleRight,18,-0.254797,-0.639021,0.614180,1
18_37_35_0775, 254,8434,FootRight,19,-0.219779,-0.620680,0.487377,1
18_37_35_0775, 254,8434,SpineShoulder,20,-0.701899,0.224622,1.321267,2
18_37_35_0775, 254,8434,HandTipLeft,21,-0.715672,-0.067222,0.864239,1
18_37_35_0775, 254,8434,ThumbLeft,22,-0.685019,-0.091670,0.929656,1
18_37_35_0775, 254,8434,HandTipRight,23,-0.240853,-0.236603,1.066124,2
18_37_35_0775, 254,8434,ThumbRight,24,-0.292345,-0.249935,1.116423,2
18_37_35_0807, 255,8466,SpineBase,0,-0.630003,-0.400059,1.237520,2
18_37_35_0807, 255,8466,SpineMid,1,-0.680924,-0.036819,1.296498,2
18_37_35_0807, 255,8466,Neck,2,-0.724481,0.306464,1.340605,2
18_37_35_0807, 255,8466,Head,3,-0.816093,0.260062,1.328348,2
18_37_35_0807, 255,8466,ShoulderLeft,4,-0.891268,0.321130,1.342216,2
18_37_35_0807, 255,8466,ElbowLeft,5,-0.801329,0.094518,1.198733,2
18_37_35_0807, 255,8466,WristLeft,6,-0.706180,-0.018649,0.988531,1
18_37_35_0807, 255,8466,HandLeft,7,-0.710881,-0.073000,0.934066,1
18_37_35_0807, 255,8466,ShoulderRight,8,-0.551838,0.136631,1.342253,2
18_37_35_0807, 255,8466,ElbowRight,9,-0.510474,-0.047018,1.142188,1
18_37_35_0807, 255,8466,WristRight,10,-0.318759,-0.171102,1.152323,2
18_37_35_0807, 255,8466,HandRight,11,-0.300441,-0.213584,1.136056,2
18_37_35_0807, 255,8466,HipLeft,12,-0.704343,-0.377820,1.172938,2
18_37_35_0807, 255,8466,KneeLeft,13,-0.456695,-0.325089,0.925540,2
18_37_35_0807, 255,8466,AnkleLeft,14,-0.355596,-0.659658,0.674230,1
18_37_35_0807, 255,8466,FootLeft,15,-0.323710,-0.636893,0.545719,1
18_37_35_0807, 255,8466,HipRight,16,-0.520984,-0.399009,1.234904,2
18_37_35_0807, 255,8466,KneeRight,17,-0.373698,-0.291449,0.808416,1
18_37_35_0807, 255,8466,AnkleRight,18,-0.252828,-0.638797,0.618990,1
18_37_35_0807, 255,8466,FootRight,19,-0.220807,-0.619952,0.491348,1
18_37_35_0807, 255,8466,SpineShoulder,20,-0.714733,0.223331,1.331692,2
18_37_35_0807, 255,8466,HandTipLeft,21,-0.717053,-0.067073,0.866154,1
18_37_35_0807, 255,8466,ThumbLeft,22,-0.685344,-0.091635,0.930106,1
18_37_35_0807, 255,8466,HandTipRight,23,-0.259505,-0.241307,1.084471,2
18_37_35_0807, 255,8466,ThumbRight,24,-0.300737,-0.249130,1.128682,2
18_37_35_0840, 256,8499,SpineBase,0,-0.630144,-0.402335,1.238773,2
18_37_35_0840, 256,8499,SpineMid,1,-0.681924,-0.056767,1.294090,2
18_37_35_0840, 256,8499,Neck,2,-0.724435,0.253922,1.325540,2
18_37_35_0840, 256,8499,Head,3,-0.849021,0.302351,1.376094,2
18_37_35_0840, 256,8499,ShoulderLeft,4,-0.835981,0.264461,1.288582,2
18_37_35_0840, 256,8499,ElbowLeft,5,-0.770981,0.023094,1.157518,2
18_37_35_0840, 256,8499,WristLeft,6,-0.700007,-0.025151,0.967208,1
18_37_35_0840, 256,8499,HandLeft,7,-0.704715,-0.079528,0.912720,1
18_37_35_0840, 256,8499,ShoulderRight,8,-0.551358,0.134619,1.341793,2
18_37_35_0840, 256,8499,ElbowRight,9,-0.512119,-0.050683,1.142289,2
18_37_35_0840, 256,8499,WristRight,10,-0.293383,-0.215441,1.113575,2
18_37_35_0840, 256,8499,HandRight,11,-0.276862,-0.246915,1.113390,1
18_37_35_0840, 256,8499,HipLeft,12,-0.705333,-0.381092,1.173515,2
18_37_35_0840, 256,8499,KneeLeft,13,-0.459465,-0.321301,0.925822,2
18_37_35_0840, 256,8499,AnkleLeft,14,-0.573898,-0.605014,0.624319,1
18_37_35_0840, 256,8499,FootLeft,15,-0.536509,-0.579850,0.498139,1
18_37_35_0840, 256,8499,HipRight,16,-0.520389,-0.401011,1.236815,2
18_37_35_0840, 256,8499,KneeRight,17,-0.375660,-0.291325,0.809905,1
18_37_35_0840, 256,8499,AnkleRight,18,-0.252651,-0.637871,0.622316,1
18_37_35_0840, 256,8499,FootRight,19,-0.206087,-0.617228,0.498647,1
18_37_35_0840, 256,8499,SpineShoulder,20,-0.715334,0.177913,1.320269,2
18_37_35_0840, 256,8499,HandTipLeft,21,-0.710838,-0.073530,0.844847,1
18_37_35_0840, 256,8499,ThumbLeft,22,-0.680098,-0.097880,0.910336,1
18_37_35_0840, 256,8499,HandTipRight,23,-0.247452,-0.245572,1.052738,2
18_37_35_0840, 256,8499,ThumbRight,24,-0.283067,-0.257024,1.112400,2
18_37_35_0874, 257,8534,SpineBase,0,-0.626545,-0.420044,1.239812,2
18_37_35_0874, 257,8534,SpineMid,1,-0.675617,-0.110054,1.280551,2
18_37_35_0874, 257,8534,Neck,2,-0.717159,0.197333,1.304250,2
18_37_35_0874, 257,8534,Head,3,-0.809574,0.282416,1.378755,2
18_37_35_0874, 257,8534,ShoulderLeft,4,-0.785782,0.208259,1.240788,2
18_37_35_0874, 257,8534,ElbowLeft,5,-0.764304,-0.044496,1.136086,1
18_37_35_0874, 257,8534,WristLeft,6,-0.697388,-0.010017,0.941330,1
18_37_35_0874, 257,8534,HandLeft,7,-0.702119,-0.064408,0.886830,1
18_37_35_0874, 257,8534,ShoulderRight,8,-0.551679,0.132494,1.341998,2
18_37_35_0874, 257,8534,ElbowRight,9,-0.515152,-0.056968,1.142353,2
18_37_35_0874, 257,8534,WristRight,10,-0.292948,-0.217399,1.116539,2
18_37_35_0874, 257,8534,HandRight,11,-0.279292,-0.254121,1.112339,1
18_37_35_0874, 257,8534,HipLeft,12,-0.699056,-0.405949,1.175220,2
18_37_35_0874, 257,8534,KneeLeft,13,-0.467814,-0.306265,0.926079,2
18_37_35_0874, 257,8534,AnkleLeft,14,-0.586804,-0.638555,0.700839,1
18_37_35_0874, 257,8534,FootLeft,15,-0.537759,-0.625445,0.576688,1
18_37_35_0874, 257,8534,HipRight,16,-0.518948,-0.412507,1.237100,2
18_37_35_0874, 257,8534,KneeRight,17,-0.378201,-0.294401,0.811046,1
18_37_35_0874, 257,8534,AnkleRight,18,-0.253264,-0.637857,0.626173,1
18_37_35_0874, 257,8534,FootRight,19,-0.191862,-0.616858,0.509243,1
18_37_35_0874, 257,8534,SpineShoulder,20,-0.708228,0.122537,1.300681,2
18_37_35_0874, 257,8534,HandTipLeft,21,-0.708142,-0.058535,0.819019,1
18_37_35_0874, 257,8534,ThumbLeft,22,-0.677251,-0.083066,0.884629,1
18_37_35_0874, 257,8534,HandTipRight,23,-0.268322,-0.248977,1.108338,2
18_37_35_0874, 257,8534,ThumbRight,24,-0.276253,-0.254570,1.104400,2
18_37_35_0906, 258,8566,SpineBase,0,-0.627322,-0.425485,1.241072,2
18_37_35_0906, 258,8566,SpineMid,1,-0.676174,-0.110363,1.280926,2
18_37_35_0906, 258,8566,Neck,2,-0.717618,0.197180,1.304607,2
18_37_35_0906, 258,8566,Head,3,-0.817900,0.279450,1.389979,2
18_37_35_0906, 258,8566,ShoulderLeft,4,-0.785637,0.208286,1.241274,2
18_37_35_0906, 258,8566,ElbowLeft,5,-0.771123,-0.049444,1.144285,1
18_37_35_0906, 258,8566,WristLeft,6,-0.704196,-0.014941,0.949544,1
18_37_35_0906, 258,8566,HandLeft,7,-0.708918,-0.069323,0.895046,1
18_37_35_0906, 258,8566,ShoulderRight,8,-0.552605,0.129987,1.342745,2
18_37_35_0906, 258,8566,ElbowRight,9,-0.519704,-0.061409,1.144123,1
18_37_35_0906, 258,8566,WristRight,10,-0.310329,-0.170881,1.144526,2
18_37_35_0906, 258,8566,HandRight,11,-0.315402,-0.215123,1.149097,2
18_37_35_0906, 258,8566,HipLeft,12,-0.699765,-0.409926,1.176315,2
18_37_35_0906, 258,8566,KneeLeft,13,-0.472878,-0.302595,0.926276,2
18_37_35_0906, 258,8566,AnkleLeft,14,-0.510062,-0.645235,0.746908,1
18_37_35_0906, 258,8566,FootLeft,15,-0.455127,-0.636122,0.624415,1
18_37_35_0906, 258,8566,HipRight,16,-0.519993,-0.418422,1.238324,2
18_37_35_0906, 258,8566,KneeRight,17,-0.381342,-0.295987,0.812748,1
18_37_35_0906, 258,8566,AnkleRight,18,-0.254296,-0.637826,0.629660,1
18_37_35_0906, 258,8566,FootRight,19,-0.192339,-0.617084,0.512984,1
18_37_35_0906, 258,8566,SpineShoulder,20,-0.708709,0.122347,1.301042,2
18_37_35_0906, 258,8566,HandTipLeft,21,-0.714939,-0.063410,0.827244,1
18_37_35_0906, 258,8566,ThumbLeft,22,-0.681853,-0.086948,0.892808,1
18_37_35_0906, 258,8566,HandTipRight,23,-0.272816,-0.230439,1.093415,2
18_37_35_0906, 258,8566,ThumbRight,24,-0.319792,-0.238540,1.144694,2
18_37_35_0939, 259,8599,SpineBase,0,-0.629584,-0.430122,1.242478,2
18_37_35_0939, 259,8599,SpineMid,1,-0.679983,-0.113690,1.283618,2
18_37_35_0939, 259,8599,Neck,2,-0.723163,0.191557,1.309635,2
18_37_35_0939, 259,8599,Head,3,-0.821275,0.275206,1.392203,2
18_37_35_0939, 259,8599,ShoulderLeft,4,-0.786518,0.207121,1.251129,2
18_37_35_0939, 259,8599,ElbowLeft,5,-0.776105,-0.052013,1.149624,1
18_37_35_0939, 259,8599,WristLeft,6,-0.709168,-0.017499,0.954896,1
18_37_35_0939, 259,8599,HandLeft,7,-0.713885,-0.071874,0.900398,1
18_37_35_0939, 259,8599,ShoulderRight,8,-0.571629,0.118225,1.357978,2
18_37_35_0939, 259,8599,ElbowRight,9,-0.524449,-0.063207,1.148473,1
18_37_35_0939, 259,8599,WristRight,10,-0.314228,-0.178503,1.146094,2
18_37_35_0939, 259,8599,HandRight,11,-0.315180,-0.218069,1.140615,2
18_37_35_0939, 259,8599,HipLeft,12,-0.700513,-0.413146,1.177501,2
18_37_35_0939, 259,8599,KneeLeft,13,-0.477000,-0.300637,0.926634,2
18_37_35_0939, 259,8599,AnkleLeft,14,-0.512724,-0.646847,0.749186,1
18_37_35_0939, 259,8599,FootLeft,15,-0.451857,-0.638422,0.629292,1
18_37_35_0939, 259,8599,HipRight,16,-0.524489,-0.424346,1.239981,2
18_37_35_0939, 259,8599,KneeRight,17,-0.385549,-0.297479,0.815745,1
18_37_35_0939, 259,8599,AnkleRight,18,-0.506276,-0.526016,1.119858,2
18_37_35_0939, 259,8599,FootRight,19,-0.520763,-0.572415,1.166618,2
18_37_35_0939, 259,8599,SpineShoulder,20,-0.713794,0.117330,1.305420,2
18_37_35_0939, 259,8599,HandTipLeft,21,-0.719738,-0.064633,0.834448,1
18_37_35_0939, 259,8599,ThumbLeft,22,-0.689017,-0.090391,0.898226,1
18_37_35_0939, 259,8599,HandTipRight,23,-0.280156,-0.233970,1.081843,2
18_37_35_0939, 259,8599,ThumbRight,24,-0.326139,-0.246010,1.142214,2
18_37_35_0973, 260,8634,SpineBase,0,-0.636083,-0.434769,1.246147,2
18_37_35_0973, 260,8634,SpineMid,1,-0.686085,-0.116903,1.288625,2
18_37_35_0973, 260,8634,Neck,2,-0.727691,0.188168,1.315460,2
18_37_35_0973, 260,8634,Head,3,-0.825905,0.271270,1.396471,2
18_37_35_0973, 260,8634,ShoulderLeft,4,-0.787818,0.206035,1.256005,2
18_37_35_0973, 260,8634,ElbowLeft,5,-0.782211,-0.036956,1.153188,2
18_37_35_0973, 260,8634,WristLeft,6,-0.715247,-0.002544,0.958466,1
18_37_35_0973, 260,8634,HandLeft,7,-0.719971,-0.056902,0.903981,1
18_37_35_0973, 260,8634,ShoulderRight,8,-0.576090,0.115459,1.362603,2
18_37_35_0973, 260,8634,ElbowRight,9,-0.532429,-0.061915,1.156165,1
18_37_35_0973, 260,8634,WristRight,10,-0.330673,-0.174980,1.163115,2
18_37_35_0973, 260,8634,HandRight,11,-0.324337,-0.228873,1.148945,2
18_37_35_0973, 260,8634,HipLeft,12,-0.705020,-0.417184,1.182052,2
18_37_35_0973, 260,8634,KneeLeft,13,-0.483163,-0.299362,0.932081,2
18_37_35_0973, 260,8634,AnkleLeft,14,-0.511585,-0.645258,0.774370,1
18_37_35_0973, 260,8634,FootLeft,15,-0.449451,-0.639629,0.655108,1
18_37_35_0973, 260,8634,HipRight,16,-0.532994,-0.429260,1.242743,2
18_37_35_0973, 260,8634,KneeRight,17,-0.391321,-0.298940,0.820382,1
18_37_35_0973, 260,8634,AnkleRight,18,-0.510053,-0.528615,1.124489,2
18_37_35_0973, 260,8634,FootRight,19,-0.523675,-0.575462,1.171228,2
18_37_35_0973, 260,8634,SpineShoulder,20,-0.718720,0.113936,1.311080,2
18_37_35_0973, 260,8634,HandTipLeft,21,-0.725961,-0.051111,0.836200,1
18_37_35_0973, 260,8634,ThumbLeft,22,-0.695052,-0.075757,0.901835,1
18_37_35_0973, 260,8634,HandTipRight,23,-0.295334,-0.247790,1.098562,2
18_37_35_0973, 260,8634,ThumbRight,24,-0.333660,-0.237878,1.154160,2
18_37_36_0007, 261,8667,SpineBase,0,-0.638381,-0.436399,1.247281,2
18_37_36_0007, 261,8667,SpineMid,1,-0.690083,-0.118336,1.290867,2
18_37_36_0007, 261,8667,Neck,2,-0.733058,0.186324,1.318912,2
18_37_36_0007, 261,8667,Head,3,-0.829928,0.267837,1.400796,2
18_37_36_0007, 261,8667,ShoulderLeft,4,-0.790056,0.203993,1.261881,2
18_37_36_0007, 261,8667,ElbowLeft,5,-0.784989,-0.031897,1.155116,1
18_37_36_0007, 261,8667,WristLeft,6,-0.718015,0.002480,0.960400,1
18_37_36_0007, 261,8667,HandLeft,7,-0.722740,-0.051871,0.905920,1
18_37_36_0007, 261,8667,ShoulderRight,8,-0.581101,0.113338,1.366048,2
18_37_36_0007, 261,8667,ElbowRight,9,-0.533641,-0.068943,1.153816,1
18_37_36_0007, 261,8667,WristRight,10,-0.333224,-0.174960,1.164210,2
18_37_36_0007, 261,8667,HandRight,11,-0.326939,-0.230750,1.146504,2
18_37_36_0007, 261,8667,HipLeft,12,-0.706982,-0.418871,1.183562,2
18_37_36_0007, 261,8667,KneeLeft,13,-0.486811,-0.295756,0.934571,2
18_37_36_0007, 261,8667,AnkleLeft,14,-0.504158,-0.602953,0.936463,1
18_37_36_0007, 261,8667,FootLeft,15,-0.441245,-0.635646,0.829463,1
18_37_36_0007, 261,8667,HipRight,16,-0.535416,-0.430647,1.243555,2
18_37_36_0007, 261,8667,KneeRight,17,-0.394020,-0.298117,0.821692,1
18_37_36_0007, 261,8667,AnkleRight,18,-0.512064,-0.528903,1.125294,2
18_37_36_0007, 261,8667,FootRight,19,-0.525525,-0.575949,1.171954,2
18_37_36_0007, 261,8667,SpineShoulder,20,-0.723749,0.112172,1.314222,2
18_37_36_0007, 261,8667,HandTipLeft,21,-0.728722,-0.046128,0.838146,1
18_37_36_0007, 261,8667,ThumbLeft,22,-0.697806,-0.070840,0.903788,1
18_37_36_0007, 261,8667,HandTipRight,23,-0.258430,-0.236415,1.062725,2
18_37_36_0007, 261,8667,ThumbRight,24,-0.324665,-0.260889,1.133429,2
18_37_36_0040, 262,8699,SpineBase,0,-0.638994,-0.436626,1.246254,2
18_37_36_0040, 262,8699,SpineMid,1,-0.690324,-0.117852,1.290332,2
18_37_36_0040, 262,8699,Neck,2,-0.732857,0.187469,1.318493,2
18_37_36_0040, 262,8699,Head,3,-0.831721,0.264452,1.404510,2
18_37_36_0040, 262,8699,ShoulderLeft,4,-0.790727,0.203622,1.260610,2
18_37_36_0040, 262,8699,ElbowLeft,5,-0.811375,-0.063988,1.190915,2
18_37_36_0040, 262,8699,WristLeft,6,-0.751776,-0.079843,0.991538,1
18_37_36_0040, 262,8699,HandLeft,7,-0.756427,-0.134191,0.937009,1
18_37_36_0040, 262,8699,ShoulderRight,8,-0.579741,0.113167,1.365066,2
18_37_36_0040, 262,8699,ElbowRight,9,-0.536310,-0.071500,1.154115,1
18_37_36_0040, 262,8699,WristRight,10,-0.337449,-0.183243,1.165725,2
18_37_36_0040, 262,8699,HandRight,11,-0.331766,-0.230024,1.144773,2
18_37_36_0040, 262,8699,HipLeft,12,-0.707959,-0.419230,1.181803,2
18_37_36_0040, 262,8699,KneeLeft,13,-0.488438,-0.291008,0.934753,2
18_37_36_0040, 262,8699,AnkleLeft,14,-0.504451,-0.598481,0.935575,1
18_37_36_0040, 262,8699,FootLeft,15,-0.441507,-0.630566,0.828068,1
18_37_36_0040, 262,8699,HipRight,16,-0.535685,-0.430724,1.243109,2
18_37_36_0040, 262,8699,KneeRight,17,-0.396035,-0.296094,0.821232,1
18_37_36_0040, 262,8699,AnkleRight,18,-0.513277,-0.527718,1.124577,2
18_37_36_0040, 262,8699,FootRight,19,-0.526510,-0.575046,1.171121,2
18_37_36_0040, 262,8699,SpineShoulder,20,-0.723684,0.113092,1.313786,2
18_37_36_0040, 262,8699,HandTipLeft,21,-0.762376,-0.127750,0.869335,1
18_37_36_0040, 262,8699,ThumbLeft,22,-0.731465,-0.151476,0.935077,1
18_37_36_0040, 262,8699,HandTipRight,23,-0.279182,-0.233122,1.087701,2
18_37_36_0040, 262,8699,ThumbRight,24,-0.327269,-0.258731,1.124792,2
18_37_36_0073, 263,8734,SpineBase,0,-0.623820,-0.447270,1.231509,2
18_37_36_0073, 263,8734,SpineMid,1,-0.689989,-0.119143,1.289896,2
18_37_36_0073, 263,8734,Neck,2,-0.740545,0.186049,1.326045,2
18_37_36_0073, 263,8734,Head,3,-0.835709,0.263680,1.409174,2
18_37_36_0073, 263,8734,ShoulderLeft,4,-0.804505,0.100944,1.257548,2
18_37_36_0073, 263,8734,ElbowLeft,5,-0.813760,-0.071559,1.138798,1
18_37_36_0073, 263,8734,WristLeft,6,-0.734560,0.061641,1.000266,1
18_37_36_0073, 263,8734,HandLeft,7,-0.710649,0.105956,0.957542,1
18_37_36_0073, 263,8734,ShoulderRight,8,-0.586409,0.106491,1.370669,2
18_37_36_0073, 263,8734,ElbowRight,9,-0.538229,-0.072309,1.155638,1
18_37_36_0073, 263,8734,WristRight,10,-0.341765,-0.179427,1.167432,2
18_37_36_0073, 263,8734,HandRight,11,-0.334735,-0.227983,1.144597,2
18_37_36_0073, 263,8734,HipLeft,12,-0.697463,-0.437164,1.167561,2
18_37_36_0073, 263,8734,KneeLeft,13,-0.489660,-0.271973,0.932755,2
18_37_36_0073, 263,8734,AnkleLeft,14,-0.503515,-0.579966,0.934160,1
18_37_36_0073, 263,8734,FootLeft,15,-0.449312,-0.613067,0.822168,1
18_37_36_0073, 263,8734,HipRight,16,-0.513690,-0.433823,1.226085,2
18_37_36_0073, 263,8734,KneeRight,17,-0.386148,-0.293481,0.802188,1
18_37_36_0073, 263,8734,AnkleRight,18,-0.505127,-0.523777,1.105770,2
18_37_36_0073, 263,8734,FootRight,19,-0.521124,-0.569079,1.152782,2
18_37_36_0073, 263,8734,SpineShoulder,20,-0.727734,0.111669,1.317693,2
18_37_36_0073, 263,8734,HandTipLeft,21,-0.716936,0.110286,0.889592,1
18_37_36_0073, 263,8734,ThumbLeft,22,-0.686471,0.083586,0.954935,1
18_37_36_0073, 263,8734,HandTipRight,23,-0.309163,-0.247436,1.103168,2
18_37_36_0073, 263,8734,ThumbRight,24,-0.350152,-0.238743,1.150278,2
18_37_36_0106, 264,8766,SpineBase,0,-0.604021,-0.440781,1.201447,2
18_37_36_0106, 264,8766,SpineMid,1,-0.679377,-0.116514,1.277276,2
18_37_36_0106, 264,8766,Neck,2,-0.738587,0.187722,1.325389,2
18_37_36_0106, 264,8766,Head,3,-0.836754,0.259538,1.412456,2
18_37_36_0106, 264,8766,ShoulderLeft,4,-0.804520,0.100770,1.257486,2
18_37_36_0106, 264,8766,ElbowLeft,5,-0.790246,-0.117231,1.153739,2
18_37_36_0106, 264,8766,WristLeft,6,-0.723277,-0.082314,0.959098,1
18_37_36_0106, 264,8766,HandLeft,7,-0.727946,-0.136737,0.904518,1
18_37_36_0106, 264,8766,ShoulderRight,8,-0.586432,0.106513,1.370624,2
18_37_36_0106, 264,8766,ElbowRight,9,-0.542308,-0.072738,1.155132,1
18_37_36_0106, 264,8766,WristRight,10,-0.343352,-0.193837,1.155748,2
18_37_36_0106, 264,8766,HandRight,11,-0.335315,-0.230019,1.135822,2
18_37_36_0106, 264,8766,HipLeft,12,-0.681744,-0.435325,1.135874,2
18_37_36_0106, 264,8766,KneeLeft,13,-0.475251,-0.243001,0.921923,2
18_37_36_0106, 264,8766,AnkleLeft,14,-0.486610,-0.551700,0.924936,1
18_37_36_0106, 264,8766,FootLeft,15,-0.433020,-0.588359,0.814376,1
18_37_36_0106, 264,8766,HipRight,16,-0.492562,-0.421863,1.200336,2
18_37_36_0106, 264,8766,KneeRight,17,-0.376844,-0.285866,0.771738,1
18_37_36_0106, 264,8766,AnkleRight,18,-0.496153,-0.514259,1.076562,2
18_37_36_0106, 264,8766,FootRight,19,-0.512706,-0.558042,1.124461,2
18_37_36_0106, 264,8766,SpineShoulder,20,-0.725327,0.113419,1.316166,2
18_37_36_0106, 264,8766,HandTipLeft,21,-0.733930,-0.130230,0.836827,1
18_37_36_0106, 264,8766,ThumbLeft,22,-0.703027,-0.153864,0.902579,1
18_37_36_0106, 264,8766,HandTipRight,23,-0.302045,-0.234994,1.078614,2
18_37_36_0106, 264,8766,ThumbRight,24,-0.347457,-0.251655,1.146133,2
18_37_36_0138, 265,8799,SpineBase,0,-0.583186,-0.424819,1.172572,2
18_37_36_0138, 265,8799,SpineMid,1,-0.673409,-0.112527,1.268427,2
18_37_36_0138, 265,8799,Neck,2,-0.739191,0.187890,1.326507,2
18_37_36_0138, 265,8799,Head,3,-0.838355,0.258077,1.414194,2
18_37_36_0138, 265,8799,ShoulderLeft,4,-0.804655,0.100607,1.257389,2
18_37_36_0138, 265,8799,ElbowLeft,5,-0.790270,-0.117333,1.153692,1
18_37_36_0138, 265,8799,WristLeft,6,-0.723301,-0.082414,0.959052,1
18_37_36_0138, 265,8799,HandLeft,7,-0.727969,-0.136835,0.904474,1
