Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_44_0172, 84,2767,FootLeft,15,-0.514525,0.262345,0.646533,1
18_37_44_0172, 84,2767,HipRight,16,-0.531380,-0.438657,1.131413,2
18_37_44_0172, 84,2767,KneeRight,17,-0.371340,-0.192385,0.958694,2
18_37_44_0172, 84,2767,AnkleRight,18,-0.568409,-0.637884,1.187979,2
18_37_44_0172, 84,2767,FootRight,19,-0.553160,-0.706537,1.144756,1
18_37_44_0172, 84,2767,SpineShoulder,20,-0.744422,0.085818,1.324818,2
18_37_44_0172, 84,2767,HandTipLeft,21,-0.621532,-0.175022,0.767868,1
18_37_44_0172, 84,2767,ThumbLeft,22,-0.615746,-0.177025,0.765722,1
18_37_44_0172, 84,2767,HandTipRight,23,-0.302345,-0.229445,1.051162,2
18_37_44_0172, 84,2767,ThumbRight,24,-0.340795,-0.168192,1.062444,2
18_37_44_0205, 85,2799,SpineBase,0,-0.584891,-0.460144,1.143661,2
18_37_44_0205, 85,2799,SpineMid,1,-0.679951,-0.141252,1.253098,2
18_37_44_0205, 85,2799,Neck,2,-0.763823,0.158482,1.345494,2
18_37_44_0205, 85,2799,Head,3,-0.852548,0.243175,1.425536,2
18_37_44_0205, 85,2799,ShoulderLeft,4,-0.745758,0.018413,1.178843,2
18_37_44_0205, 85,2799,ElbowLeft,5,-0.693166,-0.159847,1.031912,2
18_37_44_0205, 85,2799,WristLeft,6,-0.627145,-0.124918,0.839427,1
18_37_44_0205, 85,2799,HandLeft,7,-0.631848,-0.179573,0.784687,1
18_37_44_0205, 85,2799,ShoulderRight,8,-0.679361,0.157561,1.449665,1
18_37_44_0205, 85,2799,ElbowRight,9,-0.542925,0.021143,1.297088,1
18_37_44_0205, 85,2799,WristRight,10,-0.404324,-0.151885,1.142962,2
18_37_44_0205, 85,2799,HandRight,11,-0.377355,-0.221613,1.107728,2
18_37_44_0205, 85,2799,HipLeft,12,-0.604684,-0.457359,1.090519,2
18_37_44_0205, 85,2799,KneeLeft,13,-0.596259,-0.166990,0.918512,2
18_37_44_0205, 85,2799,AnkleLeft,14,-0.602789,0.207218,0.720937,1
18_37_44_0205, 85,2799,FootLeft,15,-0.513819,0.261936,0.645381,1
18_37_44_0205, 85,2799,HipRight,16,-0.531560,-0.437590,1.129503,2
18_37_44_0205, 85,2799,KneeRight,17,-0.369795,-0.190912,0.958974,2
18_37_44_0205, 85,2799,AnkleRight,18,-0.568464,-0.638083,1.188025,2
18_37_44_0205, 85,2799,FootRight,19,-0.553187,-0.706736,1.144970,1
18_37_44_0205, 85,2799,SpineShoulder,20,-0.744380,0.085722,1.324749,2
18_37_44_0205, 85,2799,HandTipLeft,21,-0.622685,-0.172544,0.769131,1
18_37_44_0205, 85,2799,ThumbLeft,22,-0.616135,-0.176376,0.766277,1
18_37_44_0205, 85,2799,HandTipRight,23,-0.287048,-0.216146,1.002675,2
18_37_44_0205, 85,2799,ThumbRight,24,-0.355028,-0.150430,1.060000,2
18_37_44_0239, 86,2832,SpineBase,0,-0.584934,-0.460029,1.143582,2
18_37_44_0239, 86,2832,SpineMid,1,-0.679948,-0.141273,1.253045,2
18_37_44_0239, 86,2832,Neck,2,-0.763752,0.158355,1.345400,2
18_37_44_0239, 86,2832,Head,3,-0.852512,0.243033,1.425422,2
18_37_44_0239, 86,2832,ShoulderLeft,4,-0.746573,0.019572,1.179465,2
18_37_44_0239, 86,2832,ElbowLeft,5,-0.690670,-0.163557,1.029070,2
18_37_44_0239, 86,2832,WristLeft,6,-0.624659,-0.128601,0.836590,1
18_37_44_0239, 86,2832,HandLeft,7,-0.629360,-0.183263,0.781843,1
18_37_44_0239, 86,2832,ShoulderRight,8,-0.679357,0.157566,1.449669,1
18_37_44_0239, 86,2832,ElbowRight,9,-0.542867,0.021464,1.296858,1
18_37_44_0239, 86,2832,WristRight,10,-0.406104,-0.149802,1.144240,2
18_37_44_0239, 86,2832,HandRight,11,-0.374508,-0.221437,1.102546,2
18_37_44_0239, 86,2832,HipLeft,12,-0.604776,-0.457244,1.090680,2
18_37_44_0239, 86,2832,KneeLeft,13,-0.596081,-0.167166,0.918031,2
18_37_44_0239, 86,2832,AnkleLeft,14,-0.602255,0.206629,0.719622,1
18_37_44_0239, 86,2832,FootLeft,15,-0.513331,0.261323,0.643928,1
18_37_44_0239, 86,2832,HipRight,16,-0.531479,-0.437090,1.128862,2
18_37_44_0239, 86,2832,KneeRight,17,-0.369195,-0.190424,0.958726,2
18_37_44_0239, 86,2832,AnkleRight,18,-0.568530,-0.638081,1.188016,2
18_37_44_0239, 86,2832,FootRight,19,-0.553237,-0.706868,1.146005,1
18_37_44_0239, 86,2832,SpineShoulder,20,-0.744332,0.085622,1.324665,2
18_37_44_0239, 86,2832,HandTipLeft,21,-0.620203,-0.176188,0.766292,1
18_37_44_0239, 86,2832,ThumbLeft,22,-0.614708,-0.177821,0.764179,1
18_37_44_0239, 86,2832,HandTipRight,23,-0.287836,-0.214920,0.999338,2
18_37_44_0239, 86,2832,ThumbRight,24,-0.327060,-0.168733,1.052286,2
18_37_44_0271, 87,2867,SpineBase,0,-0.582311,-0.461669,1.146524,2
18_37_44_0271, 87,2867,SpineMid,1,-0.679200,-0.141958,1.253704,2
18_37_44_0271, 87,2867,Neck,2,-0.763690,0.158237,1.345316,2
18_37_44_0271, 87,2867,Head,3,-0.852541,0.242926,1.425168,2
18_37_44_0271, 87,2867,ShoulderLeft,4,-0.747123,0.020399,1.179936,2
18_37_44_0271, 87,2867,ElbowLeft,5,-0.690018,-0.165099,1.027865,2
18_37_44_0271, 87,2867,WristLeft,6,-0.624011,-0.130132,0.835394,1
18_37_44_0271, 87,2867,HandLeft,7,-0.628711,-0.184797,0.780644,1
18_37_44_0271, 87,2867,ShoulderRight,8,-0.679356,0.157571,1.449674,1
18_37_44_0271, 87,2867,ElbowRight,9,-0.543559,0.020320,1.297320,1
18_37_44_0271, 87,2867,WristRight,10,-0.408331,-0.148429,1.146843,2
18_37_44_0271, 87,2867,HandRight,11,-0.376566,-0.220430,1.107245,2
18_37_44_0271, 87,2867,HipLeft,12,-0.604032,-0.457708,1.090809,2
18_37_44_0271, 87,2867,KneeLeft,13,-0.596435,-0.167599,0.918126,2
18_37_44_0271, 87,2867,AnkleLeft,14,-0.604050,0.206153,0.719709,1
18_37_44_0271, 87,2867,FootLeft,15,-0.515193,0.260927,0.643941,1
18_37_44_0271, 87,2867,HipRight,16,-0.525401,-0.440344,1.138759,2
18_37_44_0271, 87,2867,KneeRight,17,-0.379371,-0.194437,0.952884,2
18_37_44_0271, 87,2867,AnkleRight,18,-0.568546,-0.638196,1.187883,2
18_37_44_0271, 87,2867,FootRight,19,-0.545899,-0.695178,1.112427,1
18_37_44_0271, 87,2867,SpineShoulder,20,-0.744195,0.085433,1.324665,2
18_37_44_0271, 87,2867,HandTipLeft,21,-0.619553,-0.177703,0.765096,1
18_37_44_0271, 87,2867,ThumbLeft,22,-0.613777,-0.179219,0.762536,1
18_37_44_0271, 87,2867,HandTipRight,23,-0.334286,-0.240454,1.031895,2
18_37_44_0271, 87,2867,ThumbRight,24,-0.363389,-0.165477,1.065667,2
18_37_44_0305, 88,2899,SpineBase,0,-0.582204,-0.461310,1.146555,2
18_37_44_0305, 88,2899,SpineMid,1,-0.679162,-0.141941,1.253721,2
18_37_44_0305, 88,2899,Neck,2,-0.763669,0.158180,1.345283,2
18_37_44_0305, 88,2899,Head,3,-0.852529,0.242887,1.425095,2
18_37_44_0305, 88,2899,ShoulderLeft,4,-0.747589,0.021035,1.180292,2
18_37_44_0305, 88,2899,ElbowLeft,5,-0.691749,-0.161362,1.029965,2
18_37_44_0305, 88,2899,WristLeft,6,-0.625739,-0.126425,0.837502,1
18_37_44_0305, 88,2899,HandLeft,7,-0.630441,-0.181084,0.782758,1
18_37_44_0305, 88,2899,ShoulderRight,8,-0.679357,0.157583,1.449684,1
18_37_44_0305, 88,2899,ElbowRight,9,-0.543575,0.022286,1.295519,1
18_37_44_0305, 88,2899,WristRight,10,-0.409172,-0.146569,1.145858,2
18_37_44_0305, 88,2899,HandRight,11,-0.367506,-0.228628,1.092622,2
18_37_44_0305, 88,2899,HipLeft,12,-0.603809,-0.457322,1.091533,2
18_37_44_0305, 88,2899,KneeLeft,13,-0.596554,-0.167962,0.917399,2
18_37_44_0305, 88,2899,AnkleLeft,14,-0.604623,0.204791,0.717080,1
18_37_44_0305, 88,2899,FootLeft,15,-0.515790,0.259569,0.641168,1
18_37_44_0305, 88,2899,HipRight,16,-0.525494,-0.438833,1.136915,2
18_37_44_0305, 88,2899,KneeRight,17,-0.377661,-0.192829,0.952556,2
18_37_44_0305, 88,2899,AnkleRight,18,-0.568578,-0.638192,1.187881,2
18_37_44_0305, 88,2899,FootRight,19,-0.547723,-0.697894,1.117044,1
18_37_44_0305, 88,2899,SpineShoulder,20,-0.744170,0.085396,1.324652,2
18_37_44_0305, 88,2899,HandTipLeft,21,-0.621278,-0.174034,0.767203,1
18_37_44_0305, 88,2899,ThumbLeft,22,-0.615431,-0.176908,0.765102,1
18_37_44_0305, 88,2899,HandTipRight,23,-0.291626,-0.222884,0.981861,2
18_37_44_0305, 88,2899,ThumbRight,24,-0.328626,-0.163455,1.036167,2
18_37_44_0337, 89,2932,SpineBase,0,-0.582828,-0.461884,1.145939,2
18_37_44_0337, 89,2932,SpineMid,1,-0.679317,-0.142273,1.253505,2
18_37_44_0337, 89,2932,Neck,2,-0.763669,0.158062,1.345178,2
18_37_44_0337, 89,2932,Head,3,-0.852410,0.242833,1.425063,2
18_37_44_0337, 89,2932,ShoulderLeft,4,-0.747952,0.021516,1.180504,2
18_37_44_0337, 89,2932,ElbowLeft,5,-0.689637,-0.164292,1.027699,2
18_37_44_0337, 89,2932,WristLeft,6,-0.623637,-0.129334,0.835246,1
18_37_44_0337, 89,2932,HandLeft,7,-0.628338,-0.183999,0.780497,1
18_37_44_0337, 89,2932,ShoulderRight,8,-0.679360,0.157586,1.449687,1
18_37_44_0337, 89,2932,ElbowRight,9,-0.540392,0.030675,1.291076,1
18_37_44_0337, 89,2932,WristRight,10,-0.408821,-0.134136,1.144265,2
18_37_44_0337, 89,2932,HandRight,11,-0.386573,-0.201195,1.118739,2
18_37_44_0337, 89,2932,HipLeft,12,-0.604582,-0.457906,1.090101,2
18_37_44_0337, 89,2932,KneeLeft,13,-0.595895,-0.167354,0.918026,2
18_37_44_0337, 89,2932,AnkleLeft,14,-0.602073,0.206887,0.720457,1
18_37_44_0337, 89,2932,FootLeft,15,-0.513255,0.261605,0.644619,1
18_37_44_0337, 89,2932,HipRight,16,-0.526317,-0.439474,1.136488,2
18_37_44_0337, 89,2932,KneeRight,17,-0.378691,-0.192988,0.952549,2
18_37_44_0337, 89,2932,AnkleRight,18,-0.568723,-0.638051,1.187809,2
18_37_44_0337, 89,2932,FootRight,19,-0.548232,-0.699778,1.121124,1
18_37_44_0337, 89,2932,SpineShoulder,20,-0.744192,0.085223,1.324529,2
18_37_44_0337, 89,2932,HandTipLeft,21,-0.619180,-0.176912,0.764944,1
18_37_44_0337, 89,2932,ThumbLeft,22,-0.613628,-0.178596,0.762600,1
18_37_44_0337, 89,2932,HandTipRight,23,-0.338176,-0.218531,1.050319,2
18_37_44_0337, 89,2932,ThumbRight,24,-0.378030,-0.142361,1.080300,2
18_37_44_0372, 90,2967,SpineBase,0,-0.583260,-0.461242,1.145270,2
18_37_44_0372, 90,2967,SpineMid,1,-0.679389,-0.142218,1.253339,2
18_37_44_0372, 90,2967,Neck,2,-0.763669,0.157989,1.345095,2
18_37_44_0372, 90,2967,Head,3,-0.852499,0.242768,1.424822,2
18_37_44_0372, 90,2967,ShoulderLeft,4,-0.748132,0.021891,1.180715,2
18_37_44_0372, 90,2967,ElbowLeft,5,-0.688681,-0.165636,1.026359,2
18_37_44_0372, 90,2967,WristLeft,6,-0.622688,-0.130669,0.833917,1
18_37_44_0372, 90,2967,HandLeft,7,-0.627388,-0.185337,0.779165,1
18_37_44_0372, 90,2967,ShoulderRight,8,-0.679361,0.157594,1.449691,1
18_37_44_0372, 90,2967,ElbowRight,9,-0.543627,0.020645,1.297058,1
18_37_44_0372, 90,2967,WristRight,10,-0.407898,-0.149436,1.145073,2
18_37_44_0372, 90,2967,HandRight,11,-0.372954,-0.220526,1.101930,2
18_37_44_0372, 90,2967,HipLeft,12,-0.604686,-0.457662,1.090275,2
18_37_44_0372, 90,2967,KneeLeft,13,-0.595800,-0.167346,0.917674,2
18_37_44_0372, 90,2967,AnkleLeft,14,-0.601718,0.206556,0.719427,1
18_37_44_0372, 90,2967,FootLeft,15,-0.512915,0.261271,0.643536,1
18_37_44_0372, 90,2967,HipRight,16,-0.527945,-0.437534,1.132461,2
18_37_44_0372, 90,2967,KneeRight,17,-0.375253,-0.190745,0.953179,2
18_37_44_0372, 90,2967,AnkleRight,18,-0.568708,-0.637996,1.187844,2
18_37_44_0372, 90,2967,FootRight,19,-0.548941,-0.702335,1.127559,1
18_37_44_0372, 90,2967,SpineShoulder,20,-0.744202,0.085173,1.324444,2
18_37_44_0372, 90,2967,HandTipLeft,21,-0.618230,-0.178234,0.763615,1
18_37_44_0372, 90,2967,ThumbLeft,22,-0.612273,-0.180056,0.760603,1
18_37_44_0372, 90,2967,HandTipRight,23,-0.313862,-0.230484,1.006554,2
18_37_44_0372, 90,2967,ThumbRight,24,-0.359301,-0.156734,1.068750,2
18_37_44_0405, 91,2999,SpineBase,0,-0.583491,-0.461606,1.145004,2
18_37_44_0405, 91,2999,SpineMid,1,-0.679463,-0.142444,1.253188,2
18_37_44_0405, 91,2999,Neck,2,-0.763669,0.157898,1.344975,2
18_37_44_0405, 91,2999,Head,3,-0.852500,0.242738,1.424587,2
18_37_44_0405, 91,2999,ShoulderLeft,4,-0.748227,0.022104,1.180805,2
18_37_44_0405, 91,2999,ElbowLeft,5,-0.690177,-0.161909,1.027977,2
18_37_44_0405, 91,2999,WristLeft,6,-0.624181,-0.126971,0.835545,1
18_37_44_0405, 91,2999,HandLeft,7,-0.628884,-0.181635,0.780799,1
18_37_44_0405, 91,2999,ShoulderRight,8,-0.679361,0.157600,1.449694,1
18_37_44_0405, 91,2999,ElbowRight,9,-0.542799,0.022607,1.296022,1
18_37_44_0405, 91,2999,WristRight,10,-0.405932,-0.145321,1.143049,2
18_37_44_0405, 91,2999,HandRight,11,-0.371031,-0.221840,1.095610,2
18_37_44_0405, 91,2999,HipLeft,12,-0.604979,-0.457969,1.089332,2
18_37_44_0405, 91,2999,KneeLeft,13,-0.595477,-0.166934,0.917962,2
18_37_44_0405, 91,2999,AnkleLeft,14,-0.600581,0.207845,0.721369,1
18_37_44_0405, 91,2999,FootLeft,15,-0.511781,0.262540,0.645542,1
18_37_44_0405, 91,2999,HipRight,16,-0.528253,-0.438232,1.132746,2
18_37_44_0405, 91,2999,KneeRight,17,-0.376490,-0.191109,0.953050,2
18_37_44_0405, 91,2999,AnkleRight,18,-0.568760,-0.637981,1.187842,2
18_37_44_0405, 91,2999,FootRight,19,-0.549649,-0.703001,1.129446,1
18_37_44_0405, 91,2999,SpineShoulder,20,-0.744214,0.085043,1.324321,2
18_37_44_0405, 91,2999,HandTipLeft,21,-0.619720,-0.174574,0.765243,1
18_37_44_0405, 91,2999,ThumbLeft,22,-0.614210,-0.177358,0.763282,1
18_37_44_0405, 91,2999,HandTipRight,23,-0.303003,-0.222091,0.989588,2
18_37_44_0405, 91,2999,ThumbRight,24,-0.353223,-0.156071,1.053636,2
18_37_44_0438, 92,3032,SpineBase,0,-0.583723,-0.461116,1.144615,2
18_37_44_0438, 92,3032,SpineMid,1,-0.679484,-0.142410,1.253106,2
18_37_44_0438, 92,3032,Neck,2,-0.763634,0.157807,1.344927,2
18_37_44_0438, 92,3032,Head,3,-0.852579,0.242689,1.424263,2
18_37_44_0438, 92,3032,ShoulderLeft,4,-0.748362,0.022356,1.180916,2
18_37_44_0438, 92,3032,ElbowLeft,5,-0.689017,-0.163730,1.026681,2
18_37_44_0438, 92,3032,WristLeft,6,-0.623029,-0.128781,0.834260,1
18_37_44_0438, 92,3032,HandLeft,7,-0.627731,-0.183448,0.779510,1
18_37_44_0438, 92,3032,ShoulderRight,8,-0.679353,0.157605,1.449707,1
18_37_44_0438, 92,3032,ElbowRight,9,-0.542565,0.024162,1.294856,1
18_37_44_0438, 92,3032,WristRight,10,-0.403944,-0.146021,1.140576,2
18_37_44_0438, 92,3032,HandRight,11,-0.371453,-0.223269,1.099775,2
18_37_44_0438, 92,3032,HipLeft,12,-0.605039,-0.457647,1.089795,2
18_37_44_0438, 92,3032,KneeLeft,13,-0.595224,-0.167064,0.917499,2
18_37_44_0438, 92,3032,AnkleLeft,14,-0.599915,0.207108,0.719696,1
18_37_44_0438, 92,3032,FootLeft,15,-0.511107,0.261777,0.643798,1
18_37_44_0438, 92,3032,HipRight,16,-0.528953,-0.436996,1.130378,2
18_37_44_0438, 92,3032,KneeRight,17,-0.374844,-0.189543,0.953150,2
18_37_44_0438, 92,3032,AnkleRight,18,-0.568781,-0.637926,1.187803,2
18_37_44_0438, 92,3032,FootRight,19,-0.541985,-0.685760,1.100442,1
18_37_44_0438, 92,3032,SpineShoulder,20,-0.744193,0.084986,1.324275,2
18_37_44_0438, 92,3032,HandTipLeft,21,-0.618569,-0.176365,0.763956,1
18_37_44_0438, 92,3032,ThumbLeft,22,-0.613117,-0.178358,0.761785,1
18_37_44_0438, 92,3032,HandTipRight,23,-0.351212,-0.243875,1.044252,2
18_37_44_0438, 92,3032,ThumbRight,24,-0.291052,-0.165449,1.041500,2
18_37_44_0472, 93,3067,SpineBase,0,-0.582597,-0.462174,1.145689,2
18_37_44_0472, 93,3067,SpineMid,1,-0.679220,-0.142765,1.253276,2
18_37_44_0472, 93,3067,Neck,2,-0.763652,0.157726,1.344782,2
18_37_44_0472, 93,3067,Head,3,-0.852590,0.242670,1.424011,2
18_37_44_0472, 93,3067,ShoulderLeft,4,-0.748438,0.022517,1.180952,2
18_37_44_0472, 93,3067,ElbowLeft,5,-0.688392,-0.164811,1.025706,2
18_37_44_0472, 93,3067,WristLeft,6,-0.622409,-0.129856,0.833298,1
18_37_44_0472, 93,3067,HandLeft,7,-0.627110,-0.184525,0.778545,1
18_37_44_0472, 93,3067,ShoulderRight,8,-0.679357,0.157615,1.449705,1
18_37_44_0472, 93,3067,ElbowRight,9,-0.542728,0.024328,1.294595,1
18_37_44_0472, 93,3067,WristRight,10,-0.404405,-0.145634,1.140656,2
18_37_44_0472, 93,3067,HandRight,11,-0.371262,-0.220253,1.095787,2
18_37_44_0472, 93,3067,HipLeft,12,-0.604391,-0.458225,1.090109,2
18_37_44_0472, 93,3067,KneeLeft,13,-0.595377,-0.167715,0.917584,2
18_37_44_0472, 93,3067,AnkleLeft,14,-0.601114,0.206294,0.719510,1
18_37_44_0472, 93,3067,FootLeft,15,-0.512308,0.261021,0.643590,1
18_37_44_0472, 93,3067,HipRight,16,-0.526809,-0.439177,1.133704,2
18_37_44_0472, 93,3067,KneeRight,17,-0.379748,-0.191060,0.951270,2
18_37_44_0472, 93,3067,AnkleRight,18,-0.568756,-0.637820,1.187691,2
18_37_44_0472, 93,3067,FootRight,19,-0.544027,-0.689381,1.104529,1
18_37_44_0472, 93,3067,SpineShoulder,20,-0.744168,0.084874,1.324206,2
18_37_44_0472, 93,3067,HandTipLeft,21,-0.617949,-0.177428,0.762993,1
18_37_44_0472, 93,3067,ThumbLeft,22,-0.612273,-0.179267,0.760465,1
18_37_44_0472, 93,3067,HandTipRight,23,-0.289808,-0.199918,1.002716,2
18_37_44_0472, 93,3067,ThumbRight,24,-0.349921,-0.172952,1.059182,2
18_37_44_0505, 94,3099,SpineBase,0,-0.583074,-0.462628,1.145178,2
18_37_44_0505, 94,3099,SpineMid,1,-0.679318,-0.142986,1.253113,2
18_37_44_0505, 94,3099,Neck,2,-0.763632,0.157666,1.344728,2
18_37_44_0505, 94,3099,Head,3,-0.852625,0.242632,1.423825,2
18_37_44_0505, 94,3099,ShoulderLeft,4,-0.748452,0.022599,1.180958,2
18_37_44_0505, 94,3099,ElbowLeft,5,-0.687775,-0.166000,1.024703,2
18_37_44_0505, 94,3099,WristLeft,6,-0.621797,-0.131038,0.832308,1
18_37_44_0505, 94,3099,HandLeft,7,-0.626498,-0.185710,0.777552,1
18_37_44_0505, 94,3099,ShoulderRight,8,-0.679352,0.157623,1.449715,1
18_37_44_0505, 94,3099,ElbowRight,9,-0.542498,0.022115,1.296857,1
18_37_44_0505, 94,3099,WristRight,10,-0.404194,-0.148876,1.142212,2
18_37_44_0505, 94,3099,HandRight,11,-0.375585,-0.222652,1.102648,2
18_37_44_0505, 94,3099,HipLeft,12,-0.604731,-0.458608,1.089321,2
18_37_44_0505, 94,3099,KneeLeft,13,-0.595114,-0.167543,0.917722,2
18_37_44_0505, 94,3099,AnkleLeft,14,-0.600058,0.207131,0.720892,1
18_37_44_0505, 94,3099,FootLeft,15,-0.511221,0.261824,0.645031,1
18_37_44_0505, 94,3099,HipRight,16,-0.527436,-0.439717,1.133522,2
18_37_44_0505, 94,3099,KneeRight,17,-0.380490,-0.193099,0.948770,2
18_37_44_0505, 94,3099,AnkleRight,18,-0.568788,-0.637857,1.187694,2
18_37_44_0505, 94,3099,FootRight,19,-0.548050,-0.695670,1.113351,1
18_37_44_0505, 94,3099,SpineShoulder,20,-0.744163,0.084773,1.324133,2
18_37_44_0505, 94,3099,HandTipLeft,21,-0.617336,-0.178597,0.762003,1
18_37_44_0505, 94,3099,ThumbLeft,22,-0.611375,-0.180446,0.759030,1
18_37_44_0505, 94,3099,HandTipRight,23,-0.293468,-0.222297,0.988124,2
18_37_44_0505, 94,3099,ThumbRight,24,-0.359219,-0.157083,1.056445,2
18_37_44_0540, 95,3132,SpineBase,0,-0.583388,-0.462021,1.144661,2
18_37_44_0540, 95,3132,SpineMid,1,-0.679389,-0.142922,1.252983,2
18_37_44_0540, 95,3132,Neck,2,-0.763656,0.157603,1.344676,2
18_37_44_0540, 95,3132,Head,3,-0.852674,0.242641,1.423588,2
18_37_44_0540, 95,3132,ShoulderLeft,4,-0.748511,0.022737,1.181004,2
18_37_44_0540, 95,3132,ElbowLeft,5,-0.685676,-0.196219,1.019703,2
18_37_44_0540, 95,3132,WristLeft,6,-0.617878,-0.208094,0.825226,1
18_37_44_0540, 95,3132,HandLeft,7,-0.622500,-0.262789,0.770379,1
18_37_44_0540, 95,3132,ShoulderRight,8,-0.679355,0.157628,1.449723,1
18_37_44_0540, 95,3132,ElbowRight,9,-0.541384,0.024196,1.296012,1
18_37_44_0540, 95,3132,WristRight,10,-0.410430,-0.138167,1.147671,2
18_37_44_0540, 95,3132,HandRight,11,-0.367656,-0.221325,1.094447,2
18_37_44_0540, 95,3132,HipLeft,12,-0.604778,-0.458294,1.089718,2
18_37_44_0540, 95,3132,KneeLeft,13,-0.594926,-0.167752,0.917064,2
18_37_44_0540, 95,3132,AnkleLeft,14,-0.599563,0.206225,0.718852,1
18_37_44_0540, 95,3132,FootLeft,15,-0.510711,0.260900,0.642926,1
18_37_44_0540, 95,3132,HipRight,16,-0.528538,-0.438089,1.130515,2
18_37_44_0540, 95,3132,KneeRight,17,-0.377630,-0.191212,0.949365,2
18_37_44_0540, 95,3132,AnkleRight,18,-0.568790,-0.637824,1.187615,2
18_37_44_0540, 95,3132,FootRight,19,-0.548850,-0.697199,1.116014,1
18_37_44_0540, 95,3132,SpineShoulder,20,-0.744190,0.084731,1.324076,2
18_37_44_0540, 95,3132,HandTipLeft,21,-0.613443,-0.254865,0.754983,1
18_37_44_0540, 95,3132,ThumbLeft,22,-0.606895,-0.256201,0.751067,1
18_37_44_0540, 95,3132,HandTipRight,23,-0.306445,-0.214209,1.026061,2
18_37_44_0540, 95,3132,ThumbRight,24,-0.352591,-0.151133,1.045250,2
18_37_44_0573, 96,3167,SpineBase,0,-0.583670,-0.461642,1.144227,2
18_37_44_0573, 96,3167,SpineMid,1,-0.679439,-0.142870,1.252878,2
18_37_44_0573, 96,3167,Neck,2,-0.763652,0.157584,1.344661,2
18_37_44_0573, 96,3167,Head,3,-0.852824,0.242702,1.423145,2
18_37_44_0573, 96,3167,ShoulderLeft,4,-0.748565,0.022871,1.181007,2
18_37_44_0573, 96,3167,ElbowLeft,5,-0.685486,-0.169607,1.020165,2
18_37_44_0573, 96,3167,WristLeft,6,-0.619519,-0.134620,0.827795,1
18_37_44_0573, 96,3167,HandLeft,7,-0.624218,-0.189300,0.773030,1
18_37_44_0573, 96,3167,ShoulderRight,8,-0.679349,0.157644,1.449736,1
18_37_44_0573, 96,3167,ElbowRight,9,-0.542169,0.023454,1.296013,1
18_37_44_0573, 96,3167,WristRight,10,-0.406639,-0.147540,1.142507,2
18_37_44_0573, 96,3167,HandRight,11,-0.371096,-0.225507,1.096882,2
18_37_44_0573, 96,3167,HipLeft,12,-0.604867,-0.458087,1.090472,2
18_37_44_0573, 96,3167,KneeLeft,13,-0.594752,-0.168235,0.916473,2
18_37_44_0573, 96,3167,AnkleLeft,14,-0.599044,0.204834,0.716492,1
18_37_44_0573, 96,3167,FootLeft,15,-0.510149,0.259475,0.640486,1
18_37_44_0573, 96,3167,HipRight,16,-0.529424,-0.436986,1.127586,2
18_37_44_0573, 96,3167,KneeRight,17,-0.375293,-0.189401,0.950207,2
18_37_44_0573, 96,3167,AnkleRight,18,-0.568797,-0.637676,1.186935,2
18_37_44_0573, 96,3167,FootRight,19,-0.548687,-0.698952,1.119210,1
18_37_44_0573, 96,3167,SpineShoulder,20,-0.744191,0.084718,1.324054,2
18_37_44_0573, 96,3167,HandTipLeft,21,-0.615052,-0.182140,0.757494,1
18_37_44_0573, 96,3167,ThumbLeft,22,-0.608364,-0.184492,0.753397,1
18_37_44_0573, 96,3167,HandTipRight,23,-0.304563,-0.212439,0.998129,2
18_37_44_0573, 96,3167,ThumbRight,24,-0.346507,-0.168588,1.042500,2
18_37_44_0605, 97,3199,SpineBase,0,-0.583806,-0.461250,1.143970,2
18_37_44_0605, 97,3199,SpineMid,1,-0.679478,-0.142798,1.252787,2
18_37_44_0605, 97,3199,Neck,2,-0.763661,0.157557,1.344625,2
18_37_44_0605, 97,3199,Head,3,-0.852891,0.242701,1.422963,2
18_37_44_0605, 97,3199,ShoulderLeft,4,-0.748624,0.022976,1.181022,2
18_37_44_0605, 97,3199,ElbowLeft,5,-0.685463,-0.169624,1.020180,2
18_37_44_0605, 97,3199,WristLeft,6,-0.619499,-0.134638,0.827823,1
18_37_44_0605, 97,3199,HandLeft,7,-0.624199,-0.189319,0.773058,1
18_37_44_0605, 97,3199,ShoulderRight,8,-0.679350,0.157651,1.449741,1
18_37_44_0605, 97,3199,ElbowRight,9,-0.542719,0.022180,1.296717,1
18_37_44_0605, 97,3199,WristRight,10,-0.405410,-0.150284,1.141602,2
18_37_44_0605, 97,3199,HandRight,11,-0.371174,-0.224895,1.099208,2
18_37_44_0605, 97,3199,HipLeft,12,-0.604870,-0.457829,1.090901,2
18_37_44_0605, 97,3199,KneeLeft,13,-0.594733,-0.168369,0.916110,2
18_37_44_0605, 97,3199,AnkleLeft,14,-0.599001,0.204164,0.715102,1
18_37_44_0605, 97,3199,FootLeft,15,-0.510097,0.258801,0.639045,1
18_37_44_0605, 97,3199,HipRight,16,-0.529655,-0.436393,1.126687,2
18_37_44_0605, 97,3199,KneeRight,17,-0.374508,-0.188717,0.950280,2
18_37_44_0605, 97,3199,AnkleRight,18,-0.568799,-0.637573,1.186882,2
18_37_44_0605, 97,3199,FootRight,19,-0.548530,-0.699673,1.121006,1
18_37_44_0605, 97,3199,SpineShoulder,20,-0.744203,0.084703,1.324015,2
